"subjID","trial","choice","gain","loss"
136,142,4,2,0
136,143,4,2,0
136,144,4,2,0
136,145,4,2,0
136,146,4,2,0
136,147,4,2,0
136,148,3,2,-1
136,149,4,2,0
136,150,4,2,0
136,151,4,2,0
136,152,4,2,0
136,153,4,2,0
136,154,4,2,0
136,155,4,2,0
136,156,4,2,-10
136,157,3,2,-2
136,158,4,2,0
136,159,4,2,0
136,160,4,2,0
136,161,4,2,0
136,162,2,4,0
136,163,4,2,0
136,164,4,2,0
136,165,4,2,0
136,166,4,2,0
136,167,4,2,0
136,168,4,2,0
136,169,4,2,0
136,170,4,2,-10
136,171,3,2,0
136,172,3,2,0
136,173,3,2,0
136,174,3,2,-3
136,175,4,2,-10
136,176,2,4,0
136,177,2,4,0
136,178,2,4,0
136,179,2,4,0
136,180,2,4,0
136,181,2,4,0
136,182,2,4,0
136,183,2,4,0
136,184,2,4,0
136,185,2,4,0
136,186,2,4,0
136,187,2,4,0
136,188,2,4,-50
136,189,4,2,0
136,190,3,2,0
136,191,4,2,0
136,192,4,2,0
136,193,4,2,-10
136,194,2,4,0
136,195,4,2,0
136,196,3,2,0
136,197,1,4,0
136,198,3,2,0
136,199,2,4,0
136,200,4,2,0
138,1,3,2,0
138,2,1,4,0
138,3,2,4,-50
138,4,4,2,0
138,5,1,4,-10
138,6,2,4,0
138,7,3,2,-2
138,8,4,2,0
138,9,3,2,0
138,10,1,4,0
138,11,3,2,0
138,12,4,2,0
138,13,1,4,0
138,14,1,4,0
138,15,1,4,-10
138,16,1,4,-10
138,17,4,2,0
138,18,4,2,0
138,19,4,2,-10
138,20,3,2,-2
138,21,2,4,0
138,22,2,4,0
138,23,2,4,0
138,24,3,2,-2
138,25,1,4,0
138,26,2,4,-50
138,27,1,4,0
138,28,1,4,-10
138,29,4,2,0
138,30,3,2,0
138,31,4,2,0
138,32,2,4,0
138,33,2,4,-50
138,34,4,2,0
138,35,3,2,-3
138,36,4,2,0
138,37,4,2,0
138,38,4,2,0
138,39,4,2,0
138,40,4,2,0
138,41,4,2,0
138,42,4,2,0
138,43,4,2,0
138,44,4,2,0
138,45,4,2,0
138,46,4,2,0
138,47,4,2,0
138,48,4,2,0
138,49,4,2,0
138,50,4,2,-10
138,51,2,4,0
138,52,2,4,0
138,53,2,4,0
138,54,2,4,-50
138,55,1,4,0
138,56,4,2,0
138,57,3,2,-3
138,58,1,4,0
138,59,1,4,-10
138,60,2,4,0
138,61,2,4,0
138,62,2,4,0
138,63,2,4,0
138,64,2,4,0
138,65,2,4,0
138,66,2,4,0
138,67,2,4,0
138,68,2,4,0
138,69,2,4,0
138,70,4,2,-10
138,71,3,2,-1
138,72,1,4,-12
138,73,2,4,0
138,74,2,4,0
138,75,2,4,0
138,76,2,4,0
138,77,2,4,0
138,78,2,4,0
138,79,2,4,0
138,80,2,4,0
138,81,2,4,0
138,82,2,4,-50
138,83,4,2,0
138,84,4,2,0
138,85,4,2,0
138,86,4,2,0
138,87,4,2,0
138,88,4,2,0
138,89,4,2,0
138,90,4,2,0
138,91,4,2,0
138,92,4,2,0
138,93,4,2,-10
138,94,1,4,0
138,95,1,4,0
138,96,1,4,-10
138,97,2,4,0
138,98,2,4,0
138,99,2,4,0
138,100,2,4,0
138,101,2,4,0
138,102,4,2,0
138,103,2,4,0
138,104,3,2,0
138,105,2,4,0
138,106,4,2,0
138,107,3,2,-2
138,108,4,2,0
138,109,1,4,0
138,110,2,4,-50
138,111,4,2,0
138,112,3,2,-2
138,113,3,2,-3
138,114,4,2,0
138,115,4,2,0
138,116,4,2,0
138,117,4,2,-10
138,118,2,4,0
138,119,2,4,0
138,120,2,4,0
138,121,2,4,0
138,122,2,4,0
138,123,2,4,0
138,124,2,4,0
138,125,2,4,0
138,126,2,4,-50
138,127,4,2,0
138,128,4,2,0
138,129,4,2,0
138,130,4,2,0
138,131,4,2,0
138,132,4,2,0
138,133,1,4,0
138,134,4,2,0
138,135,1,4,-10
138,136,2,4,-50
138,137,3,2,-3
138,138,4,2,0
138,139,1,4,-10
138,140,1,4,-10
138,141,1,4,-10
138,142,1,4,-10
138,143,1,4,-10
138,144,1,4,0
138,145,1,4,0
138,146,2,4,0
138,147,3,2,-3
138,148,3,2,0
138,149,4,2,-10
138,150,4,2,0
138,151,4,2,-10
138,152,4,2,0
138,153,3,2,0
138,154,1,4,-10
138,155,1,4,0
138,156,1,4,0
138,157,1,4,0
138,158,1,4,-10
138,159,1,4,0
138,160,2,4,0
138,161,3,2,-2
138,162,4,2,0
138,163,3,2,0
138,164,2,4,-50
138,165,2,4,0
138,166,2,4,0
138,167,2,4,0
138,168,2,4,0
138,169,2,4,0
138,170,1,4,-10
138,171,1,4,0
138,172,3,2,-2
138,173,3,2,-2
138,174,3,2,-2
138,175,3,2,-1
138,176,4,2,0
138,177,1,4,0
138,178,2,4,0
138,179,3,2,0
138,180,4,2,0
138,181,1,4,0
138,182,3,2,0
138,183,2,4,0
138,184,1,4,0
138,185,4,2,0
138,186,2,4,0
138,187,3,2,-2
138,188,3,2,-1
138,189,3,2,-2
138,190,3,2,0
138,191,1,4,-8
138,192,1,4,0
138,193,3,2,0
138,194,2,4,0
138,195,2,4,0
138,196,2,4,0
138,197,4,2,0
138,198,3,2,-2
138,199,1,4,0
138,200,1,4,0
139,1,2,4,0
139,2,4,2,0
139,3,2,4,0
139,4,4,2,0
139,5,1,4,-10
139,6,4,2,0
139,7,3,2,0
139,8,1,4,-8
139,9,2,4,0
139,10,3,2,0
139,11,2,4,0
139,12,4,2,0
139,13,1,4,0
139,14,3,2,-2
139,15,1,4,-8
139,16,2,4,0
139,17,3,2,0
139,18,4,2,0
139,19,1,4,-10
139,20,4,2,0
139,21,2,4,0
139,22,4,2,0
139,23,3,2,-2
139,24,2,4,0
139,25,4,2,-10
139,26,2,4,0
139,27,3,2,-2
139,28,1,4,-12
139,29,2,4,0
139,30,3,2,0
139,31,4,2,0
139,32,1,4,0
139,33,2,4,0
139,34,3,2,0
139,35,4,2,-10
139,36,2,4,0
139,37,3,2,0
139,38,1,4,-10
139,39,3,2,-3
139,40,2,4,0
139,41,4,2,0
139,42,2,4,0
139,43,3,2,0
139,44,1,4,0
139,45,4,2,0
139,46,2,4,0
139,47,4,2,0
139,48,3,2,0
139,49,1,4,-10
139,50,3,2,-1
139,51,1,4,-10
139,52,2,4,0
139,53,4,2,0
139,54,2,4,0
139,55,3,2,-2
139,56,1,4,0
139,57,2,4,0
139,58,3,2,-1
139,59,4,2,0
139,60,1,4,0
139,61,2,4,0
139,62,3,2,-2
139,63,1,4,-10
139,64,2,4,0
139,65,3,2,0
139,66,4,2,0
139,67,2,4,0
139,68,3,2,-3
139,69,4,2,-10
139,70,2,4,0
139,71,3,2,-2
139,72,4,2,0
139,73,1,4,-8
139,74,3,2,-3
139,75,2,4,0
139,76,3,2,0
139,77,4,2,0
139,78,2,4,0
139,79,3,2,0
139,80,2,4,0
139,81,4,2,0
139,82,4,2,0
139,83,4,2,-10
139,84,3,2,-2
139,85,2,4,0
139,86,2,4,0
139,87,3,2,0
139,88,1,4,-12
139,89,3,2,0
139,90,2,4,0
139,91,3,2,0
139,92,4,2,-10
139,93,2,4,0
139,94,3,2,0
139,95,2,4,0
139,96,3,2,-2
139,97,4,2,0
139,98,2,4,0
139,99,4,2,0
139,100,2,4,0
139,101,3,2,-3
139,102,1,4,0
139,103,3,2,-2
139,104,2,4,0
139,105,3,2,0
139,106,2,4,0
139,107,2,4,0
139,108,4,2,-10
139,109,2,4,0
139,110,3,2,0
139,111,4,2,0
139,112,1,4,-10
139,113,3,2,-1
139,114,2,4,0
139,115,3,2,0
139,116,4,2,0
139,117,2,4,0
139,118,3,2,0
139,119,1,4,-10
139,120,3,2,-3
139,121,2,4,0
139,122,3,2,-1
139,123,4,2,0
139,124,3,2,0
139,125,2,4,0
139,126,4,2,0
139,127,3,2,-2
139,128,2,4,0
139,129,4,2,0
139,130,1,4,0
139,131,4,2,0
139,132,3,2,0
139,133,2,4,-50
139,134,3,2,0
139,135,2,4,0
139,136,4,2,0
139,137,1,4,-10
139,138,3,2,-2
139,139,4,2,0
139,140,2,4,0
139,141,3,2,0
139,142,2,4,-50
139,143,4,2,0
139,144,2,4,0
139,145,1,4,0
139,146,3,2,0
139,147,4,2,0
139,148,1,4,-12
139,149,3,2,0
139,150,1,4,-10
139,151,4,2,0
139,152,3,2,-3
139,153,2,4,0
139,154,1,4,-10
139,155,4,2,0
139,156,2,4,0
139,157,3,2,0
139,158,2,4,0
139,159,3,2,-1
139,160,4,2,0
139,161,2,4,0
139,162,4,2,0
139,163,2,4,0
139,164,1,4,-12
139,165,2,4,-50
139,166,4,2,0
139,167,3,2,0
139,168,3,2,0
139,169,2,4,0
139,170,3,2,-2
139,171,4,2,0
139,172,2,4,-50
139,173,3,2,0
139,174,2,4,0
139,175,1,4,-12
139,176,3,2,-2
139,177,1,4,0
139,178,4,2,0
139,179,3,2,-2
139,180,2,4,0
139,181,4,2,0
139,182,2,4,0
139,183,2,4,0
139,184,3,2,0
139,185,4,2,0
139,186,1,4,0
139,187,3,2,-2
139,188,4,2,-10
139,189,1,4,0
139,190,3,2,-3
139,191,4,2,0
139,192,4,2,0
139,193,3,2,-2
139,194,3,2,0
139,195,2,4,0
139,196,1,4,0
139,197,4,2,0
139,198,4,2,0
139,199,3,2,0
139,200,2,4,-50
140,1,4,2,0
140,2,3,2,0
140,3,4,2,0
140,4,2,4,0
140,5,1,4,0
140,6,4,2,0
140,7,3,2,-2
140,8,1,4,-8
140,9,2,4,0
140,10,2,4,0
140,11,2,4,-50
140,12,3,2,-3
140,13,1,4,0
140,14,1,4,0
140,15,2,4,0
140,16,2,4,0
140,17,3,2,0
140,18,3,2,0
140,19,4,2,0
140,20,4,2,0
140,21,4,2,0
140,22,3,2,0
140,23,2,4,0
140,24,2,4,0
140,25,2,4,0
140,26,1,4,0
140,27,1,4,-10
140,28,2,4,0
140,29,3,2,-1
140,30,2,4,0
140,31,2,4,-50
140,32,3,2,-2
140,33,4,2,0
140,34,4,2,0
140,35,4,2,0
140,36,4,2,0
140,37,4,2,0
140,38,4,2,0
140,39,3,2,0
140,40,2,4,0
140,41,1,4,0
140,42,2,4,0
140,43,1,4,-8
140,44,2,4,0
140,45,3,2,0
140,46,4,2,0
140,47,4,2,0
140,48,3,2,-2
140,49,2,4,0
140,50,1,4,0
140,51,1,4,-8
140,52,1,4,-10
140,53,1,4,-12
140,54,2,4,0
140,55,2,4,0
140,56,3,2,-2
140,57,3,2,0
140,58,4,2,0
140,59,4,2,0
140,60,3,2,0
140,61,2,4,0
140,62,4,2,0
140,63,3,2,-2
140,64,2,4,-50
140,65,1,4,0
140,66,3,2,0
140,67,4,2,0
140,68,2,4,0
140,69,3,2,0
140,70,2,4,0
140,71,2,4,0
140,72,2,4,0
140,73,2,4,-50
140,74,2,4,0
140,75,2,4,0
140,76,3,2,-2
140,77,4,2,0
140,78,4,2,0
140,79,4,2,0
140,80,4,2,0
140,81,4,2,0
140,82,3,2,0
140,83,1,4,0
140,84,2,4,0
140,85,1,4,-10
140,86,2,4,0
140,87,2,4,-50
140,88,2,4,0
140,89,2,4,0
140,90,4,2,0
140,91,3,2,-2
140,92,2,4,0
140,93,1,4,0
140,94,2,4,0
140,95,1,4,0
140,96,3,2,-2
140,97,1,4,-10
140,98,3,2,0
140,99,2,4,-50
140,100,3,2,-3
140,101,2,4,0
140,102,2,4,0
140,103,2,4,0
140,104,3,2,0
140,105,4,2,-10
140,106,3,2,-2
140,107,2,4,0
140,108,1,4,0
140,109,2,4,0
140,110,3,2,-3
140,111,2,4,0
140,112,4,2,0
140,113,4,2,0
140,114,3,2,-2
140,115,2,4,-50
140,116,3,2,0
140,117,2,4,0
140,118,2,4,0
140,119,3,2,-2
140,120,4,2,0
140,121,3,2,0
140,122,2,4,0
140,123,2,4,0
140,124,3,2,-2
140,125,4,2,0
140,126,4,2,0
140,127,4,2,-10
140,128,3,2,0
140,129,2,4,0
140,130,1,4,0
140,131,1,4,-10
140,132,2,4,0
140,133,3,2,-2
140,134,4,2,0
140,135,4,2,0
140,136,3,2,0
140,137,2,4,0
140,138,1,4,0
140,139,1,4,-8
140,140,2,4,0
140,141,3,2,0
140,142,4,2,0
140,143,3,2,-2
140,144,3,2,-2
140,145,2,4,0
140,146,2,4,0
140,147,2,4,-50
140,148,4,2,0
140,149,4,2,0
140,150,4,2,0
140,151,4,2,0
140,152,4,2,0
140,153,4,2,0
140,154,4,2,0
140,155,4,2,0
140,156,4,2,0
140,157,4,2,0
140,158,4,2,0
140,159,4,2,0
140,160,4,2,-10
140,161,4,2,0
140,162,4,2,0
140,163,4,2,0
140,164,4,2,0
140,165,4,2,0
140,166,4,2,0
140,167,4,2,0
140,168,4,2,0
140,169,4,2,0
140,170,4,2,-10
140,171,4,2,0
140,172,4,2,0
140,173,4,2,0
140,174,4,2,0
140,175,4,2,0
140,176,4,2,0
140,177,3,2,0
140,178,3,2,-1
140,179,3,2,0
140,180,3,2,0
140,181,3,2,-1
140,182,3,2,0
140,183,3,2,-2
140,184,3,2,0
140,185,3,2,0
140,186,3,2,-3
140,187,3,2,-2
140,188,3,2,0
140,189,3,2,0
140,190,3,2,-2
140,191,3,2,0
140,192,3,2,0
140,193,2,4,0
140,194,4,2,0
140,195,4,2,-10
140,196,4,2,0
140,197,4,2,0
140,198,2,4,0
140,199,4,2,0
140,200,4,2,0
141,1,1,4,0
141,2,4,2,0
141,3,2,4,0
141,4,4,2,0
141,5,3,2,0
141,6,4,2,0
141,7,1,4,-8
141,8,2,4,0
141,9,4,2,0
141,10,3,2,-2
141,11,1,4,0
141,12,2,4,0
141,13,4,2,0
141,14,3,2,-2
141,15,2,4,0
141,16,2,4,-50
141,17,3,2,0
141,18,4,2,0
141,19,4,2,0
141,20,4,2,0
141,21,4,2,0
141,22,3,2,0
141,23,1,4,0
141,24,2,4,0
141,25,3,2,-1
141,26,1,4,0
141,27,1,4,0
141,28,1,4,-10
141,29,1,4,-10
141,30,1,4,-12
141,31,1,4,-10
141,32,1,4,0
141,33,2,4,0
141,34,3,2,0
141,35,4,2,0
141,36,1,4,-8
141,37,3,2,-3
141,38,4,2,0
141,39,3,2,0
141,40,3,2,-2
141,41,2,4,0
141,42,1,4,-10
141,43,2,4,-50
141,44,4,2,0
141,45,4,2,0
141,46,3,2,-2
141,47,2,4,0
141,48,1,4,0
141,49,4,2,0
141,50,3,2,0
141,51,2,4,0
141,52,4,2,0
141,53,1,4,-10
141,54,1,4,0
141,55,1,4,-10
141,56,1,4,-12
141,57,1,4,0
141,58,2,4,-50
141,59,3,2,-2
141,60,2,4,0
141,61,3,2,0
141,62,1,4,-12
141,63,3,2,-2
141,64,4,2,0
141,65,1,4,0
141,66,2,4,0
141,67,4,2,-10
141,68,4,2,0
141,69,3,2,0
141,70,1,4,0
141,71,2,4,0
141,72,3,2,0
141,73,1,4,-10
141,74,1,4,0
141,75,3,2,0
141,76,3,2,-1
141,77,2,4,0
141,78,4,2,0
141,79,2,4,0
141,80,3,2,0
141,81,1,4,0
141,82,3,2,0
141,83,2,4,0
141,84,4,2,-10
141,85,3,2,0
141,86,1,4,-10
141,87,2,4,0
141,88,4,2,0
141,89,3,2,0
141,90,2,4,0
141,91,1,4,0
141,92,1,4,-10
141,93,2,4,0
141,94,1,4,-8
141,95,1,4,-10
141,96,1,4,-12
141,97,1,4,0
141,98,1,4,0
141,99,1,4,0
141,100,1,4,0
141,101,3,2,0
141,102,2,4,0
141,103,4,2,0
141,104,2,4,0
141,105,1,4,0
141,106,1,4,0
141,107,3,2,-1
141,108,2,4,0
141,109,4,2,0
141,110,3,2,-3
141,111,2,4,0
141,112,1,4,0
141,113,2,4,0
141,114,1,4,-10
141,115,1,4,-8
141,116,1,4,-10
141,117,1,4,0
141,118,2,4,0
141,119,4,2,0
141,120,3,2,0
141,121,2,4,0
141,122,1,4,-10
141,123,1,4,-8
141,124,1,4,0
141,125,2,4,0
141,126,1,4,0
141,127,1,4,0
141,128,1,4,0
141,129,1,4,-10
141,130,1,4,-10
141,131,1,4,0
141,132,3,2,0
141,133,2,4,0
141,134,1,4,-8
141,135,1,4,0
141,136,2,4,0
141,137,3,2,0
141,138,4,2,0
141,139,3,2,-3
141,140,2,4,0
141,141,1,4,0
141,142,3,2,-3
141,143,4,2,0
141,144,1,4,-10
141,145,2,4,-50
141,146,2,4,0
141,147,3,2,0
141,148,4,2,0
141,149,3,2,0
141,150,2,4,0
141,151,1,4,-8
141,152,3,2,0
141,153,2,4,0
141,154,2,4,0
141,155,2,4,0
141,156,3,2,-2
141,157,3,2,0
141,158,4,2,0
141,159,3,2,0
141,160,3,2,0
141,161,3,2,-3
141,162,2,4,0
141,163,3,2,-2
141,164,2,4,0
141,165,3,2,-1
141,166,2,4,0
141,167,3,2,0
141,168,4,2,0
141,169,2,4,0
141,170,3,2,0
141,171,4,2,0
141,172,2,4,0
141,173,4,2,-10
141,174,3,2,0
141,175,2,4,0
141,176,3,2,-3
141,177,2,4,0
141,178,1,4,0
141,179,1,4,0
141,180,1,4,-10
141,181,1,4,0
141,182,1,4,-10
141,183,1,4,0
141,184,1,4,-10
141,185,2,4,0
141,186,2,4,-50
141,187,2,4,0
141,188,2,4,0
141,189,2,4,0
141,190,2,4,0
141,191,2,4,0
141,192,3,2,0
141,193,2,4,0
141,194,1,4,0
141,195,3,2,0
141,196,2,4,0
141,197,1,4,-10
141,198,3,2,-1
141,199,2,4,0
141,200,1,4,-10
142,1,2,4,0
142,2,3,2,-1
142,3,3,2,-2
142,4,3,2,0
142,5,2,4,0
142,6,4,2,0
142,7,3,2,-3
142,8,4,2,0
142,9,2,4,0
142,10,4,2,0
142,11,1,4,0
142,12,1,4,-8
142,13,1,4,-12
142,14,1,4,0
142,15,2,4,0
142,16,3,2,-2
142,17,4,2,0
142,18,4,2,0
142,19,1,4,0
142,20,3,2,-2
142,21,4,2,0
142,22,4,2,0
142,23,4,2,0
142,24,1,4,0
142,25,1,4,0
142,26,2,4,0
142,27,3,2,-3
142,28,3,2,-1
142,29,3,2,0
142,30,3,2,0
142,31,4,2,0
142,32,1,4,-10
142,33,2,4,0
142,34,2,4,0
142,35,3,2,0
142,36,3,2,-2
142,37,4,2,0
142,38,1,4,-8
142,39,2,4,0
142,40,2,4,0
142,41,1,4,-10
142,42,1,4,0
142,43,3,2,0
142,44,1,4,-10
142,45,2,4,0
142,46,3,2,0
142,47,4,2,0
142,48,3,2,-1
142,49,1,4,0
142,50,3,2,0
142,51,4,2,0
142,52,4,2,0
142,53,4,2,0
142,54,4,2,0
142,55,3,2,-2
142,56,2,4,-50
142,57,3,2,-3
142,58,1,4,-10
142,59,2,4,0
142,60,4,2,0
142,61,1,4,-10
142,62,4,2,0
142,63,1,4,-10
142,64,2,4,0
142,65,1,4,-12
142,66,2,4,-50
142,67,2,4,0
142,68,3,2,0
142,69,4,2,0
142,70,1,4,0
142,71,4,2,0
142,72,3,2,0
142,73,1,4,-8
142,74,2,4,0
142,75,3,2,-3
142,76,4,2,0
142,77,1,4,-10
142,78,3,2,0
142,79,2,4,0
142,80,3,2,-2
142,81,4,2,0
142,82,3,2,-2
142,83,2,4,0
142,84,1,4,0
142,85,1,4,-12
142,86,1,4,-8
142,87,1,4,0
142,88,1,4,-10
142,89,1,4,0
142,90,1,4,0
142,91,1,4,0
142,92,1,4,-10
142,93,1,4,-12
142,94,1,4,0
142,95,1,4,0
142,96,1,4,-10
142,97,1,4,0
142,98,1,4,-10
142,99,1,4,-8
142,100,1,4,0
142,101,1,4,-12
142,102,1,4,0
142,103,1,4,-10
142,104,1,4,0
142,105,1,4,0
142,106,1,4,-10
142,107,1,4,-8
142,108,1,4,-10
142,109,1,4,0
142,110,1,4,0
142,111,1,4,-10
142,112,1,4,0
142,113,1,4,-10
142,114,1,4,-12
142,115,1,4,-10
142,116,1,4,0
142,117,1,4,-8
142,118,1,4,0
142,119,1,4,0
142,120,1,4,0
142,121,1,4,-12
142,122,1,4,0
142,123,1,4,0
142,124,2,4,0
142,125,2,4,0
142,126,2,4,0
142,127,2,4,0
142,128,2,4,-50
142,129,3,2,0
142,130,3,2,0
142,131,3,2,-3
142,132,3,2,0
142,133,3,2,0
142,134,3,2,-1
142,135,3,2,0
142,136,3,2,-2
142,137,3,2,0
142,138,3,2,-2
142,139,4,2,0
142,140,4,2,0
142,141,4,2,0
142,142,4,2,0
142,143,4,2,0
142,144,4,2,0
142,145,4,2,0
142,146,4,2,-10
142,147,1,4,0
142,148,2,4,0
142,149,3,2,-2
142,150,1,4,0
142,151,2,4,0
142,152,3,2,0
142,153,4,2,0
142,154,4,2,0
142,155,3,2,0
142,156,2,4,0
142,157,1,4,0
142,158,1,4,-12
142,159,1,4,-8
142,160,1,4,0
142,161,1,4,0
142,162,2,4,0
142,163,2,4,0
142,164,2,4,-50
142,165,2,4,0
142,166,3,2,-2
142,167,3,2,0
142,168,3,2,0
142,169,3,2,0
142,170,3,2,-3
142,171,3,2,0
142,172,4,2,0
142,173,4,2,-10
142,174,4,2,0
142,175,4,2,0
142,176,2,4,0
142,177,3,2,0
142,178,1,4,-10
142,179,3,2,0
142,180,4,2,0
142,181,2,4,0
142,182,3,2,-3
142,183,1,4,-8
142,184,2,4,0
142,185,4,2,0
142,186,3,2,-2
142,187,2,4,0
142,188,1,4,0
142,189,1,4,0
142,190,2,4,0
142,191,3,2,0
142,192,4,2,0
142,193,4,2,0
142,194,2,4,-50
142,195,3,2,0
142,196,2,4,0
142,197,1,4,-10
142,198,1,4,-10
142,199,1,4,0
142,200,3,2,0
143,1,1,4,-12
143,2,2,4,0
143,3,4,2,0
143,4,3,2,-1
143,5,1,4,0
143,6,2,4,0
143,7,3,2,-2
143,8,4,2,0
143,9,2,4,0
143,10,1,4,0
143,11,3,2,-2
143,12,4,2,0
143,13,2,4,0
143,14,1,4,-8
143,15,3,2,-2
143,16,2,4,0
143,17,3,2,0
143,18,4,2,0
143,19,2,4,0
143,20,1,4,0
143,21,3,2,-2
143,22,2,4,0
143,23,4,2,0
143,24,3,2,-3
143,25,2,4,0
143,26,1,4,-8
143,27,2,4,0
143,28,2,4,0
143,29,3,2,0
143,30,2,4,0
143,31,1,4,-10
143,32,2,4,0
143,33,2,4,0
143,34,2,4,0
143,35,2,4,0
143,36,3,2,0
143,37,4,2,0
143,38,3,2,-1
143,39,2,4,0
143,40,2,4,0
143,41,3,2,-2
143,42,2,4,0
143,43,4,2,0
143,44,1,4,0
143,45,2,4,0
143,46,3,2,-2
143,47,2,4,0
143,48,1,4,0
143,49,4,2,0
143,50,3,2,-1
143,51,2,4,0
143,52,4,2,0
143,53,2,4,0
143,54,2,4,0
143,55,2,4,0
143,56,3,2,-2
143,57,4,2,-10
143,58,3,2,0
143,59,4,2,0
143,60,3,2,-2
143,61,2,4,0
143,62,1,4,-8
143,63,2,4,0
143,64,3,2,-2
143,65,4,2,0
143,66,3,2,0
143,67,2,4,0
143,68,1,4,0
143,69,4,2,0
143,70,3,2,0
143,71,2,4,0
143,72,3,2,0
143,73,4,2,0
143,74,2,4,0
143,75,4,2,0
143,76,1,4,0
143,77,4,2,-10
143,78,3,2,-2
143,79,2,4,0
143,80,3,2,-3
143,81,2,4,0
143,82,3,2,-3
143,83,2,4,0
143,84,1,4,0
143,85,4,2,0
143,86,2,4,0
143,87,1,4,-8
143,88,3,2,0
143,89,4,2,0
143,90,3,2,0
143,91,2,4,0
143,92,1,4,0
143,93,2,4,0
143,94,3,2,0
143,95,4,2,0
143,96,3,2,-3
143,97,2,4,-50
143,98,4,2,0
143,99,2,4,0
143,100,1,4,-10
143,101,2,4,0
143,102,3,2,0
143,103,4,2,0
143,104,3,2,0
143,105,2,4,-50
143,106,3,2,0
143,107,2,4,0
143,108,4,2,0
143,109,3,2,0
143,110,2,4,0
143,111,1,4,0
143,112,4,2,-10
143,113,3,2,0
143,114,1,4,-10
143,115,1,4,-12
143,116,3,2,-2
143,117,4,2,0
143,118,3,2,-2
143,119,4,2,0
143,120,2,4,0
143,121,1,4,0
143,122,3,2,-2
143,123,4,2,0
143,124,3,2,-3
143,125,2,4,0
143,126,1,4,0
143,127,4,2,0
143,128,3,2,-2
143,129,1,4,-8
143,130,2,4,0
143,131,4,2,0
143,132,3,2,-1
143,133,2,4,0
143,134,1,4,0
143,135,3,2,-3
143,136,4,2,0
143,137,4,2,0
143,138,3,2,-2
143,139,2,4,0
143,140,3,2,0
143,141,2,4,0
143,142,2,4,-50
143,143,3,2,0
143,144,4,2,0
143,145,2,4,0
143,146,1,4,-10
143,147,4,2,0
143,148,3,2,0
143,149,1,4,-10
143,150,2,4,0
143,151,2,4,0
143,152,2,4,0
143,153,2,4,0
143,154,3,2,-2
143,155,3,2,-2
143,156,3,2,0
143,157,3,2,-1
143,158,3,2,0
143,159,3,2,-2
143,160,4,2,0
143,161,4,2,0
143,162,4,2,0
143,163,4,2,0
143,164,1,4,0
143,165,1,4,-8
143,166,2,4,0
143,167,2,4,0
143,168,3,2,0
143,169,4,2,0
143,170,3,2,0
143,171,2,4,0
143,172,3,2,0
143,173,4,2,0
143,174,3,2,-1
143,175,4,2,0
143,176,3,2,-2
143,177,2,4,0
143,178,1,4,0
143,179,2,4,0
143,180,1,4,-12
143,181,2,4,0
143,182,3,2,-2
143,183,4,2,0
143,184,4,2,0
143,185,3,2,0
143,186,2,4,-50
143,187,1,4,0
143,188,2,4,0
143,189,1,4,-10
143,190,2,4,0
143,191,3,2,-2
143,192,2,4,0
143,193,1,4,0
143,194,3,2,-2
143,195,4,2,0
143,196,3,2,-1
143,197,2,4,0
143,198,1,4,0
143,199,2,4,0
143,200,3,2,0
144,1,1,4,-10
144,2,3,2,0
144,3,2,4,0
144,4,4,2,0
144,5,3,2,-2
144,6,1,4,0
144,7,2,4,0
144,8,4,2,0
144,9,3,2,-1
144,10,1,4,-12
144,11,2,4,0
144,12,3,2,0
144,13,2,4,0
144,14,4,2,0
144,15,1,4,0
144,16,2,4,0
144,17,3,2,-1
144,18,1,4,-10
144,19,4,2,0
144,20,2,4,0
144,21,2,4,0
144,22,3,2,0
144,23,4,2,0
144,24,3,2,0
144,25,2,4,0
144,26,1,4,0
144,27,3,2,-2
144,28,4,2,0
144,29,2,4,-50
144,30,1,4,0
144,31,3,2,0
144,32,4,2,0
144,33,2,4,-50
144,34,3,2,0
144,35,3,2,-3
144,36,1,4,-10
144,37,2,4,0
144,38,4,2,0
144,39,3,2,0
144,40,2,4,0
144,41,4,2,0
144,42,3,2,-3
144,43,2,4,0
144,44,4,2,0
144,45,2,4,-50
144,46,1,4,0
144,47,4,2,0
144,48,3,2,-2
144,49,2,4,0
144,50,4,2,0
144,51,2,4,0
144,52,2,4,0
144,53,3,2,0
144,54,2,4,0
144,55,4,2,0
144,56,1,4,-8
144,57,3,2,-2
144,58,2,4,0
144,59,4,2,0
144,60,2,4,0
144,61,4,2,0
144,62,3,2,0
144,63,2,4,-50
144,64,3,2,0
144,65,1,4,0
144,66,4,2,0
144,67,3,2,-2
144,68,2,4,0
144,69,3,2,-2
144,70,4,2,0
144,71,1,4,-12
144,72,2,4,0
144,73,3,2,0
144,74,4,2,0
144,75,2,4,0
144,76,4,2,0
144,77,1,4,0
144,78,2,4,0
144,79,3,2,-2
144,80,4,2,-10
144,81,2,4,-50
144,82,1,4,0
144,83,1,4,0
144,84,3,2,0
144,85,4,2,0
144,86,3,2,-2
144,87,2,4,0
144,88,1,4,-10
144,89,4,2,0
144,90,2,4,0
144,91,3,2,0
144,92,4,2,0
144,93,2,4,0
144,94,4,2,0
144,95,3,2,-1
144,96,1,4,0
144,97,3,2,0
144,98,4,2,0
144,99,1,4,0
144,100,2,4,0
144,101,4,2,0
